trackName,artistName,explicit,popularity,id
Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,1,76,67XyC1GdSkKb9sbRRkUDXS
The Worst,Jhené Aiko,1,69,2wBCrtJS3E3TimRZ5MElTI
Pop Style,Drake,1,62,5mPSyjLatqB00IkPqRlbTE
Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),Mike WiLL Made-It,1,60,5NkfVQS8BkceRgoSQwcW6H
All In,Kid Cudi,0,45,4HMhDkyOObFngSAz2xeQhK
Rainbow,Kacey Musgraves,0,71,79qxwHypONUt3AFq0WPpT9
Blackout,4B,0,55,2Icn6jwKorXJjX3FzaqEbP
Ambition (feat. Meek Mill & Rick Ross),Wale,1,58,5tZmLjU4vhPlJb12IweZuB
C'Mon,Kesha,0,60,4bO6IzKXMWhmncfIO9GBq2
Show U Off (feat. Lil Uzi Vert),Lud Foe,1,56,5TrKoc6rZBget241Z53xxe
Lil Haiti Baby,Future,1,44,3IMZ6j3mlRQYsatEuzt0Y3
Nostalgia,Chance the Rapper,0,44,34oFssnMdj7HNZRX7L98pT
dayfly,DEAN,0,61,2AA1f7utyvXpmtKsEvp5lz
Negro,Chief Keef,1,31,3gtjQsjWIWI90TCwYVwzI9
Lost My Mind,Dillon Francis,0,55,24YEb26otbWRU3BApxqGGo
Last Week in H Tx,Megan Thee Stallion,1,48,769KncIWnBJwqWiywXoJ5a
The Art of Peer Pressure,Kendrick Lamar,1,56,0d0jsoba88SpOoFxCxA2rZ
Petrol Bliss,Choker,1,58,7w0lCrXGoUj5b8DgW5wZlx
Closer to the Sun,Slightly Stoopid,0,63,1UL8GkVAs6UcWF6BZ3DYZt
Love Sosa,Chief Keef,1,70,4IowQDUOzUvNtp72HMDcKO
On My Way,Alan Walker,0,80,4n7jnSxVLd8QioibtTDBDq
BUMPY'S MESSAGE,MF DOOM,1,24,5cpGo1hrePIJFtip7Xtdd0
Delusional Shone,Denzel Curry,1,38,7oSBeq8I9lwJVx2vQJIW1C
Boyz,M.I.A.,0,39,190X2XstLohM2pnitifRGG
High,Tory Lanez,1,40,1fKZAXX1bwSnSj1BnnLrQN
Copenhagen,Jeremih,1,33,6nqp1eD1OER2tC4tApfxZa
Poppin' My Collar - feat. Project Pat - Explicit,Three 6 Mafia,1,54,5zd9TgduWbfFXwgnm3K3Rz
Is There More,Drake,1,59,1Tnw0ItH1Macok8gblnPPd
A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,0,66,5XkyZyKMdFungjDb9cUKc3
Same Bitches (feat. G-Eazy & YG),Post Malone,1,71,688QpQAwqsLdBR6lr13wK1
Always,SOB X RBE,1,56,4CH18IBgxzC4uTeDXROLow
Yamborghini Dream (feat. Young Thug),Lil Uzi Vert,1,55,2QBxdLNImwEDJCzI0Yzeka
Celebrate,Anderson .Paak,1,52,1zlclNkERGFrCxznXOgkD3
Uptown,Prince,1,44,3IiS3fVdtsMPSHsWBgDcFn
RED LIGHT,Future,1,44,3AALcuKu2uN5VChEChnD7v
Why You Mad (feat. Famous Dex),Jose Guapo,1,13,4XUi9sD6PEY7yJihdVyP49
Far Away,Slushii,0,52,6XMOFJSLapzU6KtBdRsH1J
Vacation,Jed Wyatt,0,27,5SCxGCRtfLpf8qkKpxpdlH
Lonely Boy,The Black Keys,0,71,5G1sTBGbZT5o4PNRc75RKI
Every Day,Magic Man,0,27,67GiAhKFibX5zLxpZHZmVV
Skin,Breaking Benjamin,0,41,2aR044FPbZk0iJRzJW31su
Slide Away,Miley Cyrus,0,79,44ADyYoY5liaRa3EOAl4uf
DANGEROUS,Comethazine,1,58,33xkqF4gkppg311UoMGgTQ
Sycamore Tree,Xiu Xiu,0,16,07vfabAiYIWazkEmS83gNY
It Takes A Muscle,M.I.A.,0,24,16yVHjlHdCn3etxLq1Raqb
Family Affair - Single Version,Sly & The Family Stone,0,59,2GVEs1sn5Q1jB1976vQoAX
I'm Gonna Love You Just A Little More Baby,Summer Walker,0,56,17Di8h2eQ5Vem9qGRhIo3C
"Coast/Clear (feat. Kirk Knight, Nyck Caution & Issa Gold)",Beast Coast,1,53,5bH35UA16PMCYRSCFJAfry
Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,1,73,5PX4uS1LqlWEPL69phPVQQ
5:55,Sylvan LaCue,1,42,2auDZRtwblDyalfrnJrEKI
Nova Baby,The Black Keys,0,49,5S7kFUo496CoItemffWQb9
Bombtrack,Rage Against The Machine,1,64,2rBHnIxbhkMGLpqmsNX91M
I'm Illy,T.I.,1,43,3iNYQG2B6aBRnaCEOdNGbc
Look What You Made Me Do,Taylor Swift,0,73,1JbR9RDP3ogVNEWFgNXAjh
Wyrd,Glass Animals,0,50,2wbdVe8yLVVQ6Dt7neZdr2
Nothing Wrong (feat. Goldlink),88rising,1,40,55tfKBrYphNr4sjTeHqtc8
Alley Oop,Yung Gravy,1,64,38nyi6J4H44dXpf0PE3bWE
Let's Pretend We're Married,Prince,0,32,31ink8UgWSYUXz0hPasoif
Money Man,A$AP Mob,1,51,0foRpYmPs9PHIAMyXa5bTc
When I'm Gone,Wiz Khalifa,1,57,0prF3F4FoKvxBObaeXLVHv
Opps (with Yugen Blakrok),Vince Staples,1,59,7bUcBztfGqO7cSI2gMZeCI
Be Like Me (feat. Lil Wayne),Lil Pump,1,64,6flur5o18COKeafnjLHRiJ
Electric Touch,A R I Z O N A,0,55,0AS090YJNo3vh75GrFxwbX
Superposition,King Gizzard & The Lizard Wizard,0,31,1r2tTR8ZSpcsDo9NAfW2GA
Fine China,Future,1,78,5274I4mUMnYczyeXkGDWZN
LOLSMH,EARTHGANG,1,34,4x2s8o6AvcEL56bHDENpxX
Momma,Lil Yachty,1,30,5th3QV1XBwJjRTf4axCwzX
Speedin’ Bullet 2 Heaven - Acoustic Demo,Kid Cudi,1,30,0G6PgIcYTMhXwdff69LgYu
LUV - Skit,Tory Lanez,0,0,6LcvPgMvTdZjVl47OcGYIX
Bring Me To Life,Evanescence,0,78,0COqiPhxzoWICwFCS4eZcp
3 a.m.,Eminem,1,52,7Djpvy4lZJNI8rTOVLf1H7
SEATTLE,Sam Kim,0,54,6H6S0juPYrUnOuCygmD0k6
Survival,Eminem,1,66,3stOygN0I7CIvkEB2LJGbv
New Light,John Mayer,0,79,3bH4HzoZZFq8UpZmI2AMgV
Monica Lewinsky,SAINt JHN,1,67,1rS0eq80peCPCgfT2t0Kmm
Quirk,Flume,0,37,5yFZp45S2FHiSFa6dGqm4y
Wait,Sabrina Claudio,0,44,4UGoSCX1qqa1DX0e7QKU8O
If It Means a Lot to You,A Day To Remember,0,67,6J7cSyvSCnPwv3vqHchEfL
Buck Shots,A$AP Rocky,1,57,6ImrWnhjEOw5re3cGLMIHJ
Look What I Got,Big K.R.I.T.,1,30,6yk520fDdVQPnP0VdEYoPk
777,Kid Trunks,1,62,7dI3HTnuicC2aKkXigoFS2
Lovalot,M.I.A.,1,23,1BiBAsMegPA0dSyng7vei8
Criminal (feat. Rick Ross),Miguel,1,48,18MC2XdOQYheFq5HAyK7rJ
Overtime,ScHoolboy Q,1,53,5lsrKf4mzIO4gA9U9eBYms
Way To Break My Heart (feat. Skrillex),Ed Sheeran,0,62,5d1rmWWF1725tnYjq6rMDB
PetSmart,cupcakKe,1,33,0Wahp1YAWzaTwt1hYBNefQ
Whuss The Deal,Shoreline Mafia,1,63,64FxpKdU055iIaMDY441Qc
Chi Chi (feat. Chris Brown),Trey Songz,1,67,0UvBmQOhu4DVXJtdzGc5eV
16 Hours,Higher Brothers,1,44,6isbplW82BSsAfvzVXYRYZ
California Girls (NoMBe vs Sonny Alven) - Remix,NoMBe,0,29,6n2mSMIi9NFRM1a8Ooqg21
Circles,NERO,0,33,1ajP8ldl8UWV8gxhUuGTQ3
Imported (with 6LACK),Jessie Reyez,1,72,5zXmmhtXrhDbYnScaYpqZg
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,0,86,4vUmTMuQqjdnvlZmAH61Qk
Momma Told Me,EARTHGANG,1,47,6eSTuG07FIPpLkekbpYIsZ
Loaded Gun,6LACK,1,58,1wb7Mqon4o1ViLjaLV9f8U
Fight The Power,Public Enemy,0,56,1yo16b3u0lptm6Cs7lx4AD
Pemex,Shakewell,0,61,3oEwMFQQ8jWpvCtz1cw9Jb
Falcon (feat. Raury),Jaden,1,49,1d2GBZ8ybaVO1bNVHX8EIj
Daddi,Cherry Glazerr,0,47,5u3mk3AEJFMHBrVbu8woXA
Respect,Aretha Franklin,0,71,7s25THrKz86DM225dOYwnr
My Thoughts On Neogaf Dying,JPEGMAFIA,1,42,3T449htUWa3aw8llzzhXwf
Depression & Obsession,XXXTENTACION,1,72,2H3wWrnO758y0fPH7Ilerg
UMI Says,Mos Def,1,55,5Ru9OjtEw5htfnVKpYsIcv
The Cruel Millennial,King Gizzard & The Lizard Wizard,0,36,5ZxaazUsw8Ed3rqX04uni0
Save the Children,Joey Bada$$,1,37,1aUVoQ585e3oQDYWC8u6jV
Remember You (feat. Blackbear),G-Eazy,1,58,4WmS1ZuledEAlrpJv1E22s
Extremely Blessed,2 Chainz,1,35,7jDkOdfBy7D5MJVKCxQQ2J
BUTCHER OF THE WORLD,Lingua Ignota,1,33,69xWltyIPMEXVzz3CcOKjq
Always and Forever - Edit,Heatwave,0,53,0fKDnkXdfJwk0DEW9W83VY
"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire",Queens of the Stone Age,0,48,68DKrU7sTyDpDA5T3dsOlk
Things I Brought,UnoTheActivist,1,47,3gvgn5f7OvkrfLEXT4LTM6
El Ultimo Adiós - Varios Artistas Version,Ricky Martin,0,67,0tzixmHNQfE6S6SirSToxW
Me Tienes Feat. Nas,Black Thought,1,20,3U1SOsWvhV6egKnpYt1LSt
Right Thurr,Chingy,1,66,0l3GEbH3CviUytD6iX4wzg
I Don't Mind - Live At The Apollo Theater/1962,James Brown,0,21,0tPXbxVlRMXNsqhi0HEXeS
Tru Master (with Inspectah Deck & Kurupt),Pete Rock,1,46,6jn2A66ztgXPrpeNsdiGHE
Konnichiwa,Skepta,1,51,0Yo9iPwWq7sLuFgoglnTb4
Digital Dash,Drake,1,60,0GR7iJLhj80KD5LkA14ZRn
Wasted,Dreezy,1,45,4zfOmUbRGRM8RPQuj2DuyF
FALLEN Part 2,Jaden,1,45,3lbuOT4kwYsLtFehtQbsDA
She Was Mine (feat. Jesse Barrera),AJ Rafael,0,56,6NV8bM1StHDcWMoTVWix1J
11 Minutes (feat. Travis Barker) - Kayzo Remix,YUNGBLUD,1,55,0YbKNvAu6wHeM4bfRTZFT3
Sweet Mickey,Armand Hammer,1,23,7LYPaZ2vyJBN6i99MJLqOS
Pools,NIKI,1,50,1BoewHxVEoBD3zjd3WivhM
Unchained (The Payback / Untouchable),James Brown,1,58,47Zqlw3jmibtVPy8usPjBj
Erase Your Social,Lil Uzi Vert,1,73,4uhvMW7ly7tJil31YYscAN
Jazz,Mick Jenkins,1,61,6Bqn71zg1dznO7Ck8ykEWc
"Sometimes You're The Hammer, Sometimes You're The Nail",A Day To Remember,0,55,53v22kznEYmJ5QCZIPHD9u
Used To,Sabrina Claudio,0,45,7ox6jaj8vXaOrQWaBxxSeT
Amazing,Kanye West,0,64,0m3Ze0cy8qBHSsV2exAfCw
"All of Me (feat. Logic, ROZES)",Big Gigantic,0,57,2M71Inc9camxaIGtmQ6I87
SLAY (feat. Quavo),YG,1,58,33NEAJosK5zyLY2D4OG7AE
The Real Song For The Deaf,Queens of the Stone Age,0,34,0Fl6Pl6w89IL1FWt8Uvg01
Aux Cord,Big K.R.I.T.,1,35,25FSYy5ox8ZXYzBCvTEKLd
Juveniles (feat. YBN Nahmir),Wifisfuneral,1,51,3zCbbePDsZQJ0iHkqGXSjG
Tell Me Why I'm Waiting,Timmies,0,73,1FBuBhNZ8dmjUBWR58UOQv
Walk Man,Tiny Meat Gang,1,72,1xFfbxmfenEpn4WawGWXiA
Niggaz Know,J. Cole,1,52,7ncDwhSTgCZuL3OZNkvZ97
Lit (feat. A$AP Ferg),Octavian,1,56,1dCeTKR5OsVP4uayEYFwuR
Elevators (Me & You),OutKast,1,58,2oLwDI8tZUOh6SmTMRRfKs
Come Up And Get Me,Death Grips,1,43,0ynz4gps9rvFEsz1bz43Iz
When I Look at You,Amo Amo,0,31,3ubAmEtG5poOTNc8DvjJ7v
I'm a Mess,Bebe Rexha,0,78,04ZTP5KsCypmtCmQg5tH9R
Yesterday,Kenny G,0,48,0DPUhwShX0kQQvrG4A0CCD
Shit Happens,Tierra Whack,1,38,62iiW240grczdYb6IodxOC
Scripture,6LACK,1,52,6kUZRNGYywoULRpI2QpI6t
This Way,Khalid,1,68,6fbYL76UWbHdYq4B91TPQi
Adorn,Miguel,0,65,25cUhiAod71TIQSNicOaW3
DJ Snitch Bitch Interlude,JPEGMAFIA,1,38,5fZdRXSU9C6NCcHP3kU6DL
My Heroine,Silverstein,0,58,2i4yyBwHqj91tSHu0gIeUg
Red Water,Earl Sweatshirt,1,48,6GsLY75eZHnOAWFqdKmZ4b
T N Biscuits,slowthai,1,63,2tU2dbpcLijyxcINyyzx4v
Bad Bad Whiskey,Home Brew,0,46,3Ar10mnEzmfTTmOJVzshLD
Blank Face,ScHoolboy Q,1,42,3S1Q4qmbzVZWwMOtZ0RNcs
High Fashion (feat. Mustard),Roddy Ricch,1,90,07KXEDMj78x68D884wgVEm
Post Malone (feat. RANI),Sam Feldt,0,81,0qc4QlcCxVTGyShurEv1UU
Bleed It Out,Linkin Park,1,71,0UFDKFqW2oGspYeYqo9wjA
"ALONE, PART 3",XXXTENTACION,0,66,2oe6dDthgthqUkfL3czpEd
Where's Jermaine? (Skit),J. Cole,1,44,7fn3jCTpdh4oUxOaAXyI40
There's Nothing Holdin' Me Back,Shawn Mendes,0,81,7JJmb5XwzOO8jgpou264Ml
I Try,Trippie Redd,1,56,4LM5AgiA94oHVtalcwaTRm
Tokyo Goons,Lil House Phone,1,42,1umiK6lmi2hK2Fgnc7KgrH
Get Lost,IceJJFish,0,29,0IhB0YhmyDPvXlKv9sZtlU
Where the Lines Overlap,Paramore,0,47,0ZgpvjwRIwTEUkDPWHhTE3
"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",Teyana Taylor,1,56,6D53lwtCp4kY6B7aZGkOxB
Gave Your Love Away,Majid Jordan,0,57,3V35bKSSm4usoSPjdaRGMx
Zombies,Childish Gambino,0,53,3rBOkpPCniY6AxOIavGGsg
All In (feat. Polo G & G Herbo),Clever,1,54,3287GJFlcdfd3wAmCmuMCJ
Likes,Yuna,1,46,4KXAulHeLjKCVoHrCAMdto
When I'm Gone,Jasiah,1,58,5NdBAtsCYuOaRnYhbD7jAv
Mile High,Raquel Rodriguez,0,40,1Qxqg9EGoPS9vaGsK6S3lG
Stronger,Kanye West,1,79,4fzsfWzRhPawzqhX8Qt9F3
Particle Arts,Virtual Self,0,45,5U6FLERTCtCgLUXU4XsIf5
With You,Noname,1,40,6C7RVi8iQo8PkGkRejQeQI
누군가 필요해 I Need Somebody,DAY6,0,60,4aceMabp5rzZYoKKXsUffr
Money Bags (feat. MadeinTYO & 24hrs),Salma Slims,1,9,6VFmxDCI6i4XKLELSxtKcl
Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,0,63,7kMfu3KUydmrFVGEAhjtyl
Something Just Like This,The Chainsmokers,0,82,6RUKPb4LETWmmr3iAEQktW
You're Beautiful,Kenny G,0,52,0Wt0LiQPwDLEu6d1iH4b1k
Lead Me Back,San Holo,0,56,20z5VnuRJkpxcokwAu9VtP
Still into You,Paramore,0,73,1yjY7rpaAQvKwpdUliHx0d
Call You (feat. Nasri of MAGIC!),Cash Cash,0,58,1gdMKFGWrI34ZTO8k7Hfg6
Loosing Interest,Timmies,0,69,49gXK8uoqUEHgzzHdkELMh
No Mercy (feat. The-Dream),T.I.,1,39,6oZyKucxJ0M4RWaqJ2KH4n
How Do You Sleep? - Radio Edit Remix,Jesse McCartney,0,56,3jkdQNkDTxxXtjSO4l0o1H
Just What I Am,Kid Cudi,1,60,20bJBbPapGQ4bqs0YcA9xY
500 Benz,Joey Bada$$,1,53,2KaRk8KFLzdiwHSZCG7zgV
Right Now,Nick Jonas,0,70,43wzy7JxMEfvCh8ZFeZKYk
sweetener,Ariana Grande,1,68,70khXICDeTTxgYtw3EysKH
Act a Fool (feat. Wale),Rick Ross,1,54,045JWx32CaSDOpUACXaxWE
Poppin,Rico Nasty,1,53,2EniaQpyAdPbOt6irqXSpN
RUN (feat. Chaz Bundick & ScHoolboy Q),"Tyler, The Creator",1,45,586xfl7VsCFPD9z5iJoKEp
Comfortably Numb,Pink Floyd,0,73,5HNCy40Ni5BZJFw1TKzRsC
Planet U,Mereba,1,42,4nXr5xqm40jt6uZqYUYVWl
Music To My Ears (feat. Tory Lanez),Keys N Krates,1,53,0cjfLhk8WJ3etPTCseKXtk
Hot Fun in the Summertime,Sly & The Family Stone,0,48,4t6NQkpUmvpvLDCkl3XuwA
Treat You Better,RÜFÜS DU SOL,0,63,3B8Tx2eKzZ1u6bPnozOL1h
Breakfast (feat. A$AP Rocky),Jaden,1,52,3xWwPvpAv1HbKFmTwf6uKR
Psycho Pass,Xavier Wulf,1,58,3kZAm2TC74lBJFPDoV40Qc
Dispatch (feat. DaBaby),Young Nudy,1,59,5NgE4BsE6yvoptchuI0eIZ
Way Up,Jaden,0,63,7cFFhb9Wz2ZXLSpEk2VDKd
Who Knew,Lil Dicky,1,52,2AqGzt3g1L447rpkfqByiR
Green Mile,SZA,1,41,0FclB23LoCgzu0jm9VOPuq
Stress Fracture (feat. Mikahl Anthony),Mick Jenkins,1,38,4ECCjXDcZ6wnfxkFRCvTlQ
Lost Lately,San Holo,0,45,5VKogtrmHIVnGPb49d4wRN
Trash,Death Grips,1,39,3C47bG4rF1tEUMLpJidUY6
Pjanoo - Radio Edit,Eric Prydz,0,65,0F2BxpbxH8Yc3pLub48hrb
SELF MADE,Lil Yachty,1,46,3Uvi9diL18dYSUc3vcKk0n
i loved you first,joan,0,59,3FpEXAupLwCHwzeUBxF99S
Feel This Moment (feat. Christina Aguilera),Pitbull,0,69,0Hf4aIJpsN4Os2f0y0VqWl
Like That,NGHTMRE,0,56,7MFahU9vl5TWlei936k7n6
Anti-Chips (feat. Jpegmafia & Elon),Abdu Ali,1,8,5fwxcWHnG1xXk4TKmWWNm4
GHOST,Jaden,1,66,0aWMostcnfyjuCEcO7sTz5
St. Tropez,J. Cole,1,59,4qRjfovbhI4EwP7VQNfxVW
No More Talk,T.I.,1,29,62ecfwfAQMXxhTeXZxysOe
Night Train - Live At The Apollo Theater/1962,James Brown & The Famous Flames,0,23,4ooIiw1NxkCeBYHGNHkcSz
90210 (feat. G-Eazy),blackbear,1,58,4hdog9vyyqG9pcppG2Izek
Tired/Reflections,Boogie,1,46,515Xrd7u7EHy7xBLnoAO0A
Con Altura,ROSALÍA,0,83,2qG5sZ7Si6sdK74qLxedYM
FAITHFUL SERVANT FRIEND OF CHRIST,Lingua Ignota,0,37,1WMawd1HhdmEojY4b1Ouyi
Stay With Me,ayokay,0,67,65Bynqyt59f3fojjs1Uo41
I'm Sleepin' In,King Gizzard & The Lizard Wizard,0,40,5pIYCzGlkxVr48FqIVj5Vn
Jesus Walks,Kanye West,1,68,5g1vtHqi9uV7xtYeCcFOBx
Have Some Love,Childish Gambino,0,54,3baESV24ilV6meyqLUh0WU
ODD Front,LOOΠΔ / ODD EYE CIRCLE,0,45,0ZsRFf3jsn4MvGHUoIcKLy
Cold War,Cautious Clay,1,68,6DwiGVCgXGREeCyJZtX7S1
All I Want Is You (feat. J. Cole),Miguel,0,62,5VA4Ispp52EA1sOqzMz3Av
Layup,Big K.R.I.T.,0,36,1PggZZlGqKsfc8u8PGxBHy
Let Nas Down,J. Cole,1,54,26RcjBcThMrZ8KvsqApOvN
Tell Me What I Don't Know,Danny Brown,1,44,3yM8iyra4fkuyf0H5RFHuE
Good To Ya,King Combs,1,55,5VKJeXQ2WfdjLYmoR34vA1
MIAMI TOO MUCH,KEY!,1,30,1ZlTXxrxhmClFJyIOvIVAI
Banded Up (feat. XXXTENTACION),Ronny J,1,60,6vkczNPCftHsMJpjYYiXDp
Hallelujah,Paramore,0,51,35YZB3NoKwJezIXb1OWaJd
DEEPER THAN RAP,YG,1,40,1oHVEh0DgUZfg8tK5DfYvm
Rapture,Koffee,0,63,0PtDNK2Q49fAM4ZbKtN0mz
One Man Can Change The World,Big Sean,1,60,731Pa6Gt7GAdADATMSEL0N
bad guy,Billie Eilish,0,93,2Fxmhks0bxGSBdJ92vM42m
RUN IT BACK!,Craig Xen,1,55,7dAjrcykxdDA87r4zPUTEU
in my head,Ariana Grande,1,71,4T652DlATVHe0jdLKaN3Bw
2005 Matrix (Intro),Tabby,1,18,1W9gVPZQ4XwQOOaRqC8Y2B
Levitate,Twenty One Pilots,0,65,2uBhGx3m5iJrtsql8Qk00j
College Drop,Sage The Gemini,1,51,0ywQtOjZbwP21CypP84ipl
Gain Clout,Young Thug,1,45,4EgL00l7AjD7mWuW4JMJ7r
Curve (feat. The Weeknd),Gucci Mane,1,62,2yuyaYAELoMG4ApV5wJsWR
Cruz,DaniLeigh,1,42,2QmEel9zSLkkeW4qAMTZG1
Tesla,Flying Lotus,0,34,5OxaW0vXDcmPKLOCLRKneT
It Ends Tonight,The All-American Rejects,0,59,1FMHNVeJ9s1x1l1WlaRs2I
Swizz Beatz,Young Thug,1,44,539wfGOsGcRmT1IBVUfiJV
Pop Out (feat. Lil Tjay),Polo G,1,82,6uFn47ACjqYkc0jADwEdj1
No Lo Trates,Pitbull,0,73,4gqMVEJSaL5nNeKj5WmVoT
"Lost Someone - Live At The Apollo Theater, 1962",James Brown,0,21,17m9p7UovdS7N4EXAbd6um
LIKE THIS,Jack Harlow,1,43,3KMiBz7bEb7C0vk7s0vCa3
Close To You,Frank Ocean,0,62,1VZLEW5ZfcAbKZ94XQiSZF
Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,1,65,1MJErNPIQUoEMu4YUUmecm
Eden 2.0,NoMBe,0,30,1bglo5qg2eQyI7hCnqbAtZ
Carpoolin',SOB X RBE,1,42,2NaYnfwrr3QKhOdG3IXfux
I'm The Plug,Drake,1,56,6bqtKURdSWkInAJHDkuaL0
In Too Deep,Sum 41,0,73,1HNE2PX70ztbEl6MLxrpNL
Hate Me (with Juice WRLD),Ellie Goulding,0,85,6kls8cSlUyHW2BUOkDJIZE
Grace (feat. 42 Dugg),Lil Baby,1,75,01JMnRUs2YOK6DDpdQASGY
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,0,77,3y3brCCecHC3Db18aIOnny
Play This On A Mountain At Sunset,Jaden,0,43,2KQNjZcD1WhJg8nDm34eQa
south dakota,Tabby,1,34,7pCNAwI6QFNTeel9NQfeCR
Places,Shlohmo,0,54,3oGqaG8lbdMzw4kgRb0CYz
Pay No Mind - Live Version,Madeon,0,28,057gYs1uPBfMKyN7YxQZbc
Lose It,Atreyu,0,38,1sSemvMIwr7xeENkNdFs7i
Fall Into The Sky,Zedd,0,45,6xzCQrXrn0uOOKBQZK1zsF
Danny Nedelko,IDLES,1,46,1uihOJbHkJJlDwUUOa0yqu
Lost Lately - pure alternative version,San Holo,0,37,0TrAM48SU7vEyASOAz1LXL
Suicidal Android (feat. Jpegmafia & Pale Spring),Drew Scott,1,12,4QeJw9JQVcb0qBqL8Yefzn
Can't Happen Here,Atreyu,0,31,3T07usiPQUzq64tE3OOVCo
Gotta Broken Heart Again,Prince,1,31,5he5lB7ZYa7EIICHn4WPOk
Robots,EARTHGANG,1,39,62bvu8hO9tPS0DQ3WzYYwp
Dial Up,Childish Gambino,1,48,62KMWKXOfDWwdY6pZr11iX
Found You,Kasbo,0,61,05IyD7K9Q4lgu8W4Xfi9Lx
Riot,Jaden,1,46,3VaitfKiWcEEQaiwt6kIac
We (feat. CeeLo Green),Mac Miller,1,57,4k5UZm89ZX0YAHUp55zpt9
Old niggas,YBN Cordae,1,52,4UoB59D0giPmZaPlGQVYpw
RUNNIN',Sik-K,0,34,0qQZwFfOKpVgT8e8jqvHEd
Dangerous (feat. Kid Cudi),ScHoolboy Q,1,63,0IH3D0P8OrQFs6ajcqbm0R
That's All She Wrote (feat. Eminem),T.I.,1,68,6XAA7T9VHcqKQSzjmXAJ8o
Death Wish,MF DOOM,1,26,4yak9Be9f78oEKE81MHvwk
Dressed Like Rappers,Isaiah Rashad,1,48,5oO0BgiNJzi3Q13uIvizqN
Born To Be Yours,Kygo,0,63,0WVAQaxrT0wsGEG4BCVSn2
Fully Automatic Stick,Thouxanbanfauni,1,39,6N8s9OTyc8qwd3gsROsAcq
I Always Wanna Die (Sometimes),The 1975,0,66,7iPlcFvOMOzt6v0QvcAueZ
SUMMER,The Carters,0,50,7zmleW3XZx0uUsL2CkFuDe
So Good At Being in Trouble,Unknown Mortal Orchestra,0,67,5VarZFY00sO54HErJ3TPCI
Lost (feat. Chelsea Jade),Jai Wolf,0,52,50pEs4BEQlgoZo6rKHNtEA
Good Guy,Frank Ocean,0,62,2JUqYobT8NvARdPmc4ES2x
street lights,killedmyself,0,32,1lQuwJZDZ1Bjh42NEl0H4x
Switch Lanes,Tkay Maidza,0,17,09RbaOoRLaYnLEWJR31EXI
NoEyeInTeam,Childish Major,1,46,57SDU0fLQmcxziVQMtc0SQ
How Can U Sleep (feat. Lil Dicky & The Game),Brain,1,50,1cURnGaH9mR7YM8SsJHZeS
Lord (feat. Bone Thugs-n-Harmony),A$AP Ferg,1,42,6D2oSalLQWi5dmv5o3cyBR
Glory Bridge (feat. A Boogie Wit da Hoodie),Chief Keef,1,45,2ENth3nnXeeoo41Ze14eFG
Reverse (feat. G-Eazy),Vic Mensa,1,66,5Vvu6MkyvNVdbsD5oV49Aw
Millionaire (feat. Nelly) - Alan Walker Remix,Cash Cash,0,48,6d9BKcgcQtHcr9bOaH4pwY
High Voltage (feat. Tyga),Nef The Pharaoh,1,43,7a7YwIMaTQiz4dDwUJL9L8
Champion (feat. Travis Scott),NAV,1,74,6nO3tr47nr2P7f3hXb8JIo
Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,1,73,6ya8ejoKgw906Y8LWclqrp
Life Is Life,Kirin J Callinan,0,24,3Ki6K24jmGEi0x6Z3OCByQ
Daylight,Matt and Kim,0,65,57i3M29DWoo7RDk0Tf0LZG
High School,UMI,0,58,2Q5l817bEwCulz8WjTqyvL
Slide Show (feat. John Legend),T.I.,1,35,2DNqzNZajjqgFFrdB4ScAd
CIVIL WAR - Bonus,Russ,1,75,0IUgswE9wJaY4QIQZEDTKe
Hell (feat. Santigold),A$AP Rocky,1,53,5Uc07fEUpjjFcLEIleEHkJ
Church (feat. EARTHGANG),Samm Henshaw,0,60,6SzbbQUOx85hxpqsesoMfx
Missin You Crazy,Russ,1,76,4ve2uzqdwnHr20G5YgMMqr
Goblin,"Tyler, The Creator",1,47,7C8PNX6VQPDtUkVpRyXV8B
When I Grow Up,NF,0,71,0hWzB4dR1zwcokPvccww0k
No Drug Like Me,Carly Rae Jepsen,0,53,2YTblAt3gfs9F3DGYIv2nK
No Words,Big Wild,0,48,2fk60nscnf7sDLcXxjDwUm
Messages,Mike Vargas,0,0,0tTZpgqBTfk81ElKojumUq
LA CANCIÓN,J Balvin,0,88,0fea68AdmYNygeTGI4RC18
Elevate,Drake,1,65,3szf2z1Cy1QMrtHrbn8rz9
Shiver Shiver,WALK THE MOON,0,41,4LgIcna8LRrR3DOomihYMY
Taking Flight,DROELOE,0,35,09jln4gO0NjHr45Kys1NsJ
